"date","geo","statename","region","hpi","lat","long","hpa12"
"1/1/2000","AK","Alaska","West Region",96.39800596,NA,NA,0.0313861963748019
"2/1/2000","AK","Alaska","West Region",96.47148383,NA,NA,0.0295629137228182
"3/1/2000","AK","Alaska","West Region",96.81341722,NA,NA,0.0264356386727933
"4/1/2000","AK","Alaska","West Region",97.37840078,NA,NA,0.0229020881020765
"5/1/2000","AK","Alaska","West Region",98.02381074,NA,NA,0.0218324100801404
"6/1/2000","AK","Alaska","West Region",98.59782627,NA,NA,0.0230155036143669
"7/1/2000","AK","Alaska","West Region",98.96942475,NA,NA,0.0230717927604409
"8/1/2000","AK","Alaska","West Region",99.19233966,NA,NA,0.0224607634228915
"9/1/2000","AK","Alaska","West Region",99.37282054,NA,NA,0.0239644923569096
"10/1/2000","AK","Alaska","West Region",99.54980862,NA,NA,0.0280213121002197
"11/1/2000","AK","Alaska","West Region",99.74110252,NA,NA,0.0327037363181946
"12/1/2000","AK","Alaska","West Region",100,NA,NA,0.0368481792578566
"1/1/2001","AK","Alaska","West Region",100.3630641,NA,NA,0.0411321593274998
"2/1/2001","AK","Alaska","West Region",100.8154259,NA,NA,0.0450282497743562
"3/1/2001","AK","Alaska","West Region",101.4279348,NA,NA,0.0476640295581543
"4/1/2001","AK","Alaska","West Region",102.2182954,NA,NA,0.0497019316525276
"5/1/2001","AK","Alaska","West Region",103.1095069,NA,NA,0.0518822531138825
"6/1/2001","AK","Alaska","West Region",104.0378675,NA,NA,0.0551740483111971
"7/1/2001","AK","Alaska","West Region",104.9332874,NA,NA,0.0602596475130062
"8/1/2001","AK","Alaska","West Region",105.6663563,NA,NA,0.0652673045337058
"9/1/2001","AK","Alaska","West Region",106.090218,NA,NA,0.067597934963475
"10/1/2001","AK","Alaska","West Region",106.1132565,NA,NA,0.0659312958104612
"11/1/2001","AK","Alaska","West Region",105.9911709,NA,NA,0.0626629165117434
"12/1/2001","AK","Alaska","West Region",106.1113634,NA,NA,0.061113634
"1/1/2002","AK","Alaska","West Region",106.5123839,NA,NA,0.0612707459177704
"2/1/2002","AK","Alaska","West Region",107.134195,NA,NA,0.0626766096913352
"3/1/2002","AK","Alaska","West Region",108.0318019,NA,NA,0.0651089575374062
"4/1/2002","AK","Alaska","West Region",109.168688,NA,NA,0.0679955831077184
"5/1/2002","AK","Alaska","West Region",110.2618889,NA,NA,0.0693668529220752
"6/1/2002","AK","Alaska","West Region",111.0701587,NA,NA,0.067593573080494
"7/1/2002","AK","Alaska","West Region",111.6154562,NA,NA,0.0636801625639338
"8/1/2002","AK","Alaska","West Region",111.9001717,NA,NA,0.0589952717050393
"9/1/2002","AK","Alaska","West Region",111.9784618,NA,NA,0.0555022311293583
"10/1/2002","AK","Alaska","West Region",112.057847,NA,NA,0.0560211861936402
"11/1/2002","AK","Alaska","West Region",112.3191605,NA,NA,0.0597029879589714
"12/1/2002","AK","Alaska","West Region",112.8285826,NA,NA,0.0633034859299528
"1/1/2003","AK","Alaska","West Region",113.4939898,NA,NA,0.0655473630799093
"2/1/2003","AK","Alaska","West Region",114.3193051,NA,NA,0.0670664496989033
"3/1/2003","AK","Alaska","West Region",115.2524265,NA,NA,0.0668379539451152
"4/1/2003","AK","Alaska","West Region",116.2283815,NA,NA,0.0646677507015565
"5/1/2003","AK","Alaska","West Region",117.3647863,NA,NA,0.0644184266282781
"6/1/2003","AK","Alaska","West Region",118.5647197,NA,NA,0.0674759187140697
"7/1/2003","AK","Alaska","West Region",119.7099035,NA,NA,0.0725208459077193
"8/1/2003","AK","Alaska","West Region",120.6737789,NA,NA,0.0784056634293797
"9/1/2003","AK","Alaska","West Region",121.1476706,NA,NA,0.0818836823850708
"10/1/2003","AK","Alaska","West Region",121.2145377,NA,NA,0.0817139624322785
"11/1/2003","AK","Alaska","West Region",121.3430444,NA,NA,0.0803414471745452
"12/1/2003","AK","Alaska","West Region",121.7669424,NA,NA,0.0792207044884032
"1/1/2004","AK","Alaska","West Region",122.439362,NA,NA,0.0788180256572495
"2/1/2004","AK","Alaska","West Region",123.2743718,NA,NA,0.0783338097810045
"3/1/2004","AK","Alaska","West Region",124.3188206,NA,NA,0.0786655376839289
"4/1/2004","AK","Alaska","West Region",125.7484118,NA,NA,0.0819079658267461
"5/1/2004","AK","Alaska","West Region",127.5184004,NA,NA,0.0865132926161174
"6/1/2004","AK","Alaska","West Region",129.3110907,NA,NA,0.0906371729059972
"7/1/2004","AK","Alaska","West Region",130.834849,NA,NA,0.0929325408736963
"8/1/2004","AK","Alaska","West Region",131.8660557,NA,NA,0.0927482084511071
"9/1/2004","AK","Alaska","West Region",132.3444517,NA,NA,0.0924225867864108
"10/1/2004","AK","Alaska","West Region",132.6510499,NA,NA,0.0943493446991055
"11/1/2004","AK","Alaska","West Region",133.1957031,NA,NA,0.097678929670896
"12/1/2004","AK","Alaska","West Region",133.9782602,NA,NA,0.100284342854617
"1/1/2005","AK","Alaska","West Region",134.9382312,NA,NA,0.102082116370387
"2/1/2005","AK","Alaska","West Region",136.1440662,NA,NA,0.104398783072931
"3/1/2005","AK","Alaska","West Region",137.6750802,NA,NA,0.107435539812385
"4/1/2005","AK","Alaska","West Region",139.3906891,NA,NA,0.108488664824632
"5/1/2005","AK","Alaska","West Region",141.1309664,NA,NA,0.106749817730618
"6/1/2005","AK","Alaska","West Region",143.0743512,NA,NA,0.106435267272864
"7/1/2005","AK","Alaska","West Region",145.1997226,NA,NA,0.109793940297971
"8/1/2005","AK","Alaska","West Region",147.0073478,NA,NA,0.114823272900852
"9/1/2005","AK","Alaska","West Region",148.1782171,NA,NA,0.119640568203737
"10/1/2005","AK","Alaska","West Region",148.7773756,NA,NA,0.121569529318893
"11/1/2005","AK","Alaska","West Region",148.9357711,NA,NA,0.118172490806124
"12/1/2005","AK","Alaska","West Region",149.0855687,NA,NA,0.112759401991399
"1/1/2006","AK","Alaska","West Region",149.6803554,NA,NA,0.109250907388506
"2/1/2006","AK","Alaska","West Region",150.7160988,NA,NA,0.10703391639995
"3/1/2006","AK","Alaska","West Region",152.1096605,NA,NA,0.104845265236315
"4/1/2006","AK","Alaska","West Region",153.746906,NA,NA,0.102992653187192
"5/1/2006","AK","Alaska","West Region",155.3267876,NA,NA,0.100586154563454
"6/1/2006","AK","Alaska","West Region",156.7131646,NA,NA,0.0953267534369919
"7/1/2006","AK","Alaska","West Region",157.679448,NA,NA,0.0859486862408096
"8/1/2006","AK","Alaska","West Region",157.8188509,NA,NA,0.0735439640385105
"9/1/2006","AK","Alaska","West Region",157.2336432,NA,NA,0.0611117226082483
"10/1/2006","AK","Alaska","West Region",156.4665781,NA,NA,0.0516826061018378
"11/1/2006","AK","Alaska","West Region",155.9507136,NA,NA,0.0471004544320648
"12/1/2006","AK","Alaska","West Region",155.6961042,NA,NA,0.0443405458867865
"1/1/2007","AK","Alaska","West Region",155.8138982,NA,NA,0.0409776071389527
"2/1/2007","AK","Alaska","West Region",156.5121018,NA,NA,0.0384564293141061
"3/1/2007","AK","Alaska","West Region",157.5708199,NA,NA,0.0359027781802197
"4/1/2007","AK","Alaska","West Region",158.8163355,NA,NA,0.0329725627129043
"5/1/2007","AK","Alaska","West Region",160.1034399,NA,NA,0.0307522763703898
"6/1/2007","AK","Alaska","West Region",161.1109507,NA,NA,0.0280626462443347
"7/1/2007","AK","Alaska","West Region",161.5695796,NA,NA,0.0246711391328565
"8/1/2007","AK","Alaska","West Region",161.3819833,NA,NA,0.022577356124952
"9/1/2007","AK","Alaska","West Region",160.5561487,NA,NA,0.0211310088119869
"10/1/2007","AK","Alaska","West Region",159.1423916,NA,NA,0.0171015020107992
"11/1/2007","AK","Alaska","West Region",157.3370462,NA,NA,0.00888955598854024
"12/1/2007","AK","Alaska","West Region",155.5744149,NA,NA,-0.000781582176543671
"1/1/2008","AK","Alaska","West Region",154.4611902,NA,NA,-0.00868156188649938
"2/1/2008","AK","Alaska","West Region",154.2488121,NA,NA,-0.0144607967944368
"3/1/2008","AK","Alaska","West Region",154.7730034,NA,NA,-0.0177559303288236
"4/1/2008","AK","Alaska","West Region",155.882905,NA,NA,-0.0184705842177049
"5/1/2008","AK","Alaska","West Region",157.2468902,NA,NA,-0.0178419008472536
"6/1/2008","AK","Alaska","West Region",158.3625659,NA,NA,-0.0170589571227699
"7/1/2008","AK","Alaska","West Region",158.9078954,NA,NA,-0.0164739192030429
"8/1/2008","AK","Alaska","West Region",158.7052132,NA,NA,-0.0165865485431793
"9/1/2008","AK","Alaska","West Region",157.8580942,NA,NA,-0.0168044296144728
"10/1/2008","AK","Alaska","West Region",156.6557812,NA,NA,-0.015625066175014
"11/1/2008","AK","Alaska","West Region",155.2870679,NA,NA,-0.0130292156202942
"12/1/2008","AK","Alaska","West Region",154.0689143,NA,NA,-0.00967704491106525
"1/1/2009","AK","Alaska","West Region",153.4436301,NA,NA,-0.00658780434543094
"2/1/2009","AK","Alaska","West Region",153.5097122,NA,NA,-0.00479160837569925
"3/1/2009","AK","Alaska","West Region",154.0056828,NA,NA,-0.00495771603021056
"4/1/2009","AK","Alaska","West Region",154.7739898,NA,NA,-0.00711377042915629
"5/1/2009","AK","Alaska","West Region",155.6220578,NA,NA,-0.0103330018033005
"6/1/2009","AK","Alaska","West Region",156.2554493,NA,NA,-0.0133056482636846
"7/1/2009","AK","Alaska","West Region",156.3791808,NA,NA,-0.0159130834477089
"8/1/2009","AK","Alaska","West Region",155.9980044,NA,NA,-0.0170580962365009
"9/1/2009","AK","Alaska","West Region",155.3682189,NA,NA,-0.0157728706444754
"10/1/2009","AK","Alaska","West Region",154.6084282,NA,NA,-0.0130691187029107
"11/1/2009","AK","Alaska","West Region",153.8451019,NA,NA,-0.00928580866069662
"12/1/2009","AK","Alaska","West Region",153.1680915,NA,NA,-0.00584688224806929
"1/1/2010","AK","Alaska","West Region",152.892982,NA,NA,-0.00358860188357868
"2/1/2010","AK","Alaska","West Region",153.2736958,NA,NA,-0.00153746884557038
"3/1/2010","AK","Alaska","West Region",154.1594293,NA,NA,0.000998317056908116
"4/1/2010","AK","Alaska","West Region",155.3120705,NA,NA,0.00347655766124078
"5/1/2010","AK","Alaska","West Region",156.3269206,NA,NA,0.00452932450556509
"6/1/2010","AK","Alaska","West Region",156.8609527,NA,NA,0.00387508661433933
"7/1/2010","AK","Alaska","West Region",156.855175,NA,NA,0.00304384635835109
"8/1/2010","AK","Alaska","West Region",156.4212455,NA,NA,0.00271311868140778
"9/1/2010","AK","Alaska","West Region",155.8915028,NA,NA,0.00336802406376835
"10/1/2010","AK","Alaska","West Region",155.6122318,NA,NA,0.00649255420087114
"11/1/2010","AK","Alaska","West Region",155.5955483,NA,NA,0.0113779793986408
"12/1/2010","AK","Alaska","West Region",155.7277984,NA,NA,0.0167117503060357
"1/1/2011","AK","Alaska","West Region",155.912282,NA,NA,0.0197477998041795
"2/1/2011","AK","Alaska","West Region",156.1013724,NA,NA,0.0184485445153597
"3/1/2011","AK","Alaska","West Region",156.4453735,NA,NA,0.0148284422845875
"4/1/2011","AK","Alaska","West Region",156.9713545,NA,NA,0.0106835482564762
"5/1/2011","AK","Alaska","West Region",157.4828557,NA,NA,0.00739434446455789
"6/1/2011","AK","Alaska","West Region",157.6465266,NA,NA,0.00500809083763754
"7/1/2011","AK","Alaska","West Region",157.264697,NA,NA,0.00261082874696372
"8/1/2011","AK","Alaska","West Region",156.5897529,NA,NA,0.00107726670671471
"9/1/2011","AK","Alaska","West Region",155.7997109,NA,NA,-0.000588819136074226
"10/1/2011","AK","Alaska","West Region",154.8855324,NA,NA,-0.0046699375209398
"11/1/2011","AK","Alaska","West Region",154.0318716,NA,NA,-0.0100496236369508
"12/1/2011","AK","Alaska","West Region",153.3971808,NA,NA,-0.0149659702631487
"1/1/2012","AK","Alaska","West Region",153.0621568,NA,NA,-0.0182803122591715
"2/1/2012","AK","Alaska","West Region",153.1923254,NA,NA,-0.0186356273188025
"3/1/2012","AK","Alaska","West Region",154.0434571,NA,NA,-0.0153530676316227
"4/1/2012","AK","Alaska","West Region",155.6797453,NA,NA,-0.0082283114910624
"5/1/2012","AK","Alaska","West Region",157.6823017,NA,NA,0.00126646166729394
"6/1/2012","AK","Alaska","West Region",159.4191186,NA,NA,0.0112440916919003
"7/1/2012","AK","Alaska","West Region",160.3504674,NA,NA,0.0196215072986152
"8/1/2012","AK","Alaska","West Region",160.3223674,NA,NA,0.0238369013991846
"9/1/2012","AK","Alaska","West Region",159.8174075,NA,NA,0.0257875741668017
"10/1/2012","AK","Alaska","West Region",159.3721933,NA,NA,0.0289675919401753
"11/1/2012","AK","Alaska","West Region",159.0535882,NA,NA,0.0326018021324881
"12/1/2012","AK","Alaska","West Region",158.8308511,NA,NA,0.0354222305238088
"1/1/2013","AK","Alaska","West Region",158.8507283,NA,NA,0.037818436777705
"2/1/2013","AK","Alaska","West Region",159.3182072,NA,NA,0.0399881768489689
"3/1/2013","AK","Alaska","West Region",160.4812862,NA,NA,0.041792291741549
"4/1/2013","AK","Alaska","West Region",162.3479035,NA,NA,0.0428325353895604
"5/1/2013","AK","Alaska","West Region",164.3199232,NA,NA,0.0420949049350412
"6/1/2013","AK","Alaska","West Region",165.651179,NA,NA,0.0390923024460883
"7/1/2013","AK","Alaska","West Region",166.0625164,NA,NA,0.0356222784543001
"8/1/2013","AK","Alaska","West Region",165.7593951,NA,NA,0.0339130951480699
"9/1/2013","AK","Alaska","West Region",165.0509277,NA,NA,0.0327468720827548
"10/1/2013","AK","Alaska","West Region",164.3059741,NA,NA,0.0309576011839952
"11/1/2013","AK","Alaska","West Region",163.7999044,NA,NA,0.0298409878941668
"12/1/2013","AK","Alaska","West Region",163.6112467,NA,NA,0.0300973996354794
"1/1/2014","AK","Alaska","West Region",163.796229,NA,NA,0.0311330061431014
"2/1/2014","AK","Alaska","West Region",164.5674816,NA,NA,0.0329483647365574
"3/1/2014","AK","Alaska","West Region",165.9299624,NA,NA,0.0339520970265006
"4/1/2014","AK","Alaska","West Region",167.3810949,NA,NA,0.0310025032137233
"5/1/2014","AK","Alaska","West Region",168.6511238,NA,NA,0.0263583411898771
"6/1/2014","AK","Alaska","West Region",169.6985222,NA,NA,0.0244329272174997
"7/1/2014","AK","Alaska","West Region",170.38132,NA,NA,0.0260070947594047
"8/1/2014","AK","Alaska","West Region",170.5618292,NA,NA,0.0289723191684113
"9/1/2014","AK","Alaska","West Region",170.1995918,NA,NA,0.0311943966128947
"10/1/2014","AK","Alaska","West Region",169.4240531,NA,NA,0.0311496829499642
"11/1/2014","AK","Alaska","West Region",168.5285013,NA,NA,0.0288681297911673
"12/1/2014","AK","Alaska","West Region",167.922136,NA,NA,0.0263483677739129
"1/1/2015","AK","Alaska","West Region",167.8047867,NA,NA,0.0244728326437844
"2/1/2015","AK","Alaska","West Region",168.2248913,NA,NA,0.0222243766778283
"3/1/2015","AK","Alaska","West Region",169.3004106,NA,NA,0.0203124749216481
"4/1/2015","AK","Alaska","West Region",171.0090011,NA,NA,0.021674527832235
"5/1/2015","AK","Alaska","West Region",173.0304242,NA,NA,0.0259666244809216
"6/1/2015","AK","Alaska","West Region",174.8221783,NA,NA,0.0301926972231463
"7/1/2015","AK","Alaska","West Region",175.9568845,NA,NA,0.0327240362969368
"8/1/2015","AK","Alaska","West Region",176.451718,NA,NA,0.0345322797464462
"9/1/2015","AK","Alaska","West Region",176.4220937,NA,NA,0.0365600283419716
"10/1/2015","AK","Alaska","West Region",176.0377915,NA,NA,0.0390365965102744
"11/1/2015","AK","Alaska","West Region",175.7075308,NA,NA,0.0425983109362642
"12/1/2015","AK","Alaska","West Region",175.4585598,NA,NA,0.0448804665038325
"1/1/2016","AK","Alaska","West Region",175.2175524,NA,NA,0.0441749359227308
"2/1/2016","AK","Alaska","West Region",175.2157182,NA,NA,0.0415564358281146
"3/1/2016","AK","Alaska","West Region",175.672794,NA,NA,0.0376395035157702
"4/1/2016","AK","Alaska","West Region",176.5669589,NA,NA,0.0325009664067326
"5/1/2016","AK","Alaska","West Region",177.6076277,NA,NA,0.0264531715804461
"6/1/2016","AK","Alaska","West Region",178.3574099,NA,NA,0.0202218713573825
"7/1/2016","AK","Alaska","West Region",178.6997053,NA,NA,0.0155880277591525
"8/1/2016","AK","Alaska","West Region",178.8392235,NA,NA,0.0135306446832102
"9/1/2016","AK","Alaska","West Region",178.261698,NA,NA,0.0104272898105844
"1/1/2000","AL","Alabama","South Region",97.74706588,32.35,-86.28,0.0398817506424485
"2/1/2000","AL","Alabama","South Region",97.9250234,32.35,-86.28,0.0382479248976264
"3/1/2000","AL","Alabama","South Region",98.23939484,32.35,-86.28,0.0355959875666834
"4/1/2000","AL","Alabama","South Region",98.8159206,32.35,-86.28,0.0363612258619308
"5/1/2000","AL","Alabama","South Region",99.59000532,32.35,-86.28,0.0398178375479916
"6/1/2000","AL","Alabama","South Region",100.0686919,32.35,-86.28,0.0399553747953947
"7/1/2000","AL","Alabama","South Region",100.0791437,32.35,-86.28,0.0369111649539531
"8/1/2000","AL","Alabama","South Region",99.90098233,32.35,-86.28,0.0326275656388051
"9/1/2000","AL","Alabama","South Region",99.89889489,32.35,-86.28,0.0303309694269536
"10/1/2000","AL","Alabama","South Region",100.013461,32.35,-86.28,0.0289520028339023
"11/1/2000","AL","Alabama","South Region",100.0596319,32.35,-86.28,0.0261978708488448
"12/1/2000","AL","Alabama","South Region",100,32.35,-86.28,0.0238043932234433
"1/1/2001","AL","Alabama","South Region",99.92974849,32.35,-86.28,0.0223299041290874
"2/1/2001","AL","Alabama","South Region",100.0528129,32.35,-86.28,0.0217287617211843
"3/1/2001","AL","Alabama","South Region",100.4863126,32.35,-86.28,0.0228718607607417
"4/1/2001","AL","Alabama","South Region",101.1631227,32.35,-86.28,0.0237532786796706
"5/1/2001","AL","Alabama","South Region",101.6972417,32.35,-86.28,0.0211591150460237
"6/1/2001","AL","Alabama","South Region",101.9029778,32.35,-86.28,0.0183302675909167
"7/1/2001","AL","Alabama","South Region",101.9777324,32.35,-86.28,0.0189708727493838
"8/1/2001","AL","Alabama","South Region",102.0256199,32.35,-86.28,0.0212674342178312
"9/1/2001","AL","Alabama","South Region",102.0849453,32.35,-86.28,0.0218826285556721
"10/1/2001","AL","Alabama","South Region",102.1656467,32.35,-86.28,0.0215189603327495
"11/1/2001","AL","Alabama","South Region",102.148611,32.35,-86.28,0.0208773414446271
"12/1/2001","AL","Alabama","South Region",102.1394062,32.35,-86.28,0.0213940619999999
"1/1/2002","AL","Alabama","South Region",102.2596227,32.35,-86.28,0.0233151213247891
"2/1/2002","AL","Alabama","South Region",102.4783209,32.35,-86.28,0.0242422769505164
"3/1/2002","AL","Alabama","South Region",102.8770141,32.35,-86.28,0.0237913148382358
"4/1/2002","AL","Alabama","South Region",103.4841029,32.35,-86.28,0.0229429473710778
"5/1/2002","AL","Alabama","South Region",104.1527685,32.35,-86.28,0.0241454611644594
"6/1/2002","AL","Alabama","South Region",104.5563783,32.35,-86.28,0.0260384981605513
"7/1/2002","AL","Alabama","South Region",104.8172741,32.35,-86.28,0.0278447228936423
"8/1/2002","AL","Alabama","South Region",105.0348072,32.35,-86.28,0.0294944279970997
"9/1/2002","AL","Alabama","South Region",105.1698809,32.35,-86.28,0.0302193001224049
"10/1/2002","AL","Alabama","South Region",105.5115973,32.35,-86.28,0.0327502512642541
"11/1/2002","AL","Alabama","South Region",105.9212284,32.35,-86.28,0.0369326353346107
"12/1/2002","AL","Alabama","South Region",106.1357935,32.35,-86.28,0.0391267919863822
"1/1/2003","AL","Alabama","South Region",106.1893642,32.35,-86.28,0.0384290631653192
"2/1/2003","AL","Alabama","South Region",106.1350457,32.35,-86.28,0.0356829109599512
"3/1/2003","AL","Alabama","South Region",106.1249338,32.35,-86.28,0.0315708978182716
"4/1/2003","AL","Alabama","South Region",106.4338651,32.35,-86.28,0.0285044960272831
"5/1/2003","AL","Alabama","South Region",107.0811048,32.35,-86.28,0.0281157797548128
"6/1/2003","AL","Alabama","South Region",107.9037515,32.35,-86.28,0.0320150071609739
"7/1/2003","AL","Alabama","South Region",108.7395815,32.35,-86.28,0.037420429348868
"8/1/2003","AL","Alabama","South Region",109.245505,32.35,-86.28,0.0400885945549676
"9/1/2003","AL","Alabama","South Region",109.3796003,32.35,-86.28,0.0400278041961728
"10/1/2003","AL","Alabama","South Region",109.3769528,32.35,-86.28,0.0366344136465839
"11/1/2003","AL","Alabama","South Region",109.4207017,32.35,-86.28,0.0330384508644916
"12/1/2003","AL","Alabama","South Region",109.5969707,32.35,-86.28,0.0326108383031027
"1/1/2004","AL","Alabama","South Region",109.9063569,32.35,-86.28,0.0350034368131191
"2/1/2004","AL","Alabama","South Region",110.2356034,32.35,-86.28,0.0386352846315305
"3/1/2004","AL","Alabama","South Region",110.5130568,32.35,-86.28,0.0413486524125399
"4/1/2004","AL","Alabama","South Region",111.1029805,32.35,-86.28,0.043868700959165
"5/1/2004","AL","Alabama","South Region",112.3089421,32.35,-86.28,0.0488212865356987
"6/1/2004","AL","Alabama","South Region",113.7410055,32.35,-86.28,0.0540968587176509
"7/1/2004","AL","Alabama","South Region",114.607128,32.35,-86.28,0.0539596200303567
"8/1/2004","AL","Alabama","South Region",114.7478936,32.35,-86.28,0.0503671853592511
"9/1/2004","AL","Alabama","South Region",114.7434522,32.35,-86.28,0.0490388690879133
"10/1/2004","AL","Alabama","South Region",115.1099788,32.35,-86.28,0.0524153018825004
"11/1/2004","AL","Alabama","South Region",115.6101846,32.35,-86.28,0.0565659222051946
"12/1/2004","AL","Alabama","South Region",115.7256924,32.35,-86.28,0.0559205392343933
"1/1/2005","AL","Alabama","South Region",115.7285754,32.35,-86.28,0.0529743562085079
"2/1/2005","AL","Alabama","South Region",116.1335441,32.35,-86.28,0.0535030472741078
"3/1/2005","AL","Alabama","South Region",117.2302442,32.35,-86.28,0.0607818441956263
"4/1/2005","AL","Alabama","South Region",118.7742658,32.35,-86.28,0.0690466202209579
"5/1/2005","AL","Alabama","South Region",120.3008997,32.35,-86.28,0.0711604744071399
"6/1/2005","AL","Alabama","South Region",121.5660276,32.35,-86.28,0.0687968430171826
"7/1/2005","AL","Alabama","South Region",122.4464162,32.35,-86.28,0.0684014016999013
"8/1/2005","AL","Alabama","South Region",123.0639462,32.35,-86.28,0.0724723769569919
"9/1/2005","AL","Alabama","South Region",123.6391334,32.35,-86.28,0.0775267000377038
"10/1/2005","AL","Alabama","South Region",124.4627207,32.35,-86.28,0.0812504875554718
"11/1/2005","AL","Alabama","South Region",125.3534391,32.35,-86.28,0.0842767835179117
"12/1/2005","AL","Alabama","South Region",125.9775117,32.35,-86.28,0.0885872366575704
"1/1/2006","AL","Alabama","South Region",126.5947636,32.35,-86.28,0.0938937350817852
"2/1/2006","AL","Alabama","South Region",127.4222249,32.35,-86.28,0.0972043080875891
"3/1/2006","AL","Alabama","South Region",128.4761319,32.35,-86.28,0.0959299178871795
"4/1/2006","AL","Alabama","South Region",129.8312374,32.35,-86.28,0.0930923169722511
"5/1/2006","AL","Alabama","South Region",131.1456495,32.35,-86.28,0.0901468719439675
"6/1/2006","AL","Alabama","South Region",132.0923818,32.35,-86.28,0.0865896040844227
"7/1/2006","AL","Alabama","South Region",132.7063192,32.35,-86.28,0.083790961944054
"8/1/2006","AL","Alabama","South Region",133.1437249,32.35,-86.28,0.0819068379590122
"9/1/2006","AL","Alabama","South Region",133.3418595,32.35,-86.28,0.0784761736286967
"10/1/2006","AL","Alabama","South Region",133.3104435,32.35,-86.28,0.0710873324176013
"11/1/2006","AL","Alabama","South Region",133.2678101,32.35,-86.28,0.0631364488826378
"12/1/2006","AL","Alabama","South Region",133.1657928,32.35,-86.28,0.0570600339933527
"1/1/2007","AL","Alabama","South Region",132.8902384,32.35,-86.28,0.0497293459932651
"2/1/2007","AL","Alabama","South Region",133.1912043,32.35,-86.28,0.0452745147444056
"3/1/2007","AL","Alabama","South Region",134.3216195,32.35,-86.28,0.045498626971038
"4/1/2007","AL","Alabama","South Region",135.4411062,32.35,-86.28,0.043208929625437
"5/1/2007","AL","Alabama","South Region",136.3086637,32.35,-86.28,0.0393685510703885
"6/1/2007","AL","Alabama","South Region",136.8443047,32.35,-86.28,0.0359742389019442
"7/1/2007","AL","Alabama","South Region",136.914175,32.35,-86.28,0.0317080288667972
"8/1/2007","AL","Alabama","South Region",136.6450132,32.35,-86.28,0.0262970583302344
"9/1/2007","AL","Alabama","South Region",136.0080786,32.35,-86.28,0.019995364621415
"10/1/2007","AL","Alabama","South Region",135.2292988,32.35,-86.28,0.0143938858023529
"11/1/2007","AL","Alabama","South Region",134.3934916,32.35,-86.28,0.00844676219377605
"12/1/2007","AL","Alabama","South Region",133.3985865,32.35,-86.28,0.00174814939411383
"1/1/2008","AL","Alabama","South Region",132.7462945,32.35,-86.28,-0.0010831788830622
"2/1/2008","AL","Alabama","South Region",132.7013859,32.35,-86.28,-0.00367755815839577
"3/1/2008","AL","Alabama","South Region",133.1492228,32.35,-86.28,-0.00872827996240777
"4/1/2008","AL","Alabama","South Region",133.7880744,32.35,-86.28,-0.0122048013810448
"5/1/2008","AL","Alabama","South Region",134.1705231,32.35,-86.28,-0.0156860212840603
"6/1/2008","AL","Alabama","South Region",134.2179845,32.35,-86.28,-0.0191920314532462
"7/1/2008","AL","Alabama","South Region",134.1774124,32.35,-86.28,-0.0199888915811675
"8/1/2008","AL","Alabama","South Region",133.7156142,32.35,-86.28,-0.0214380234697068
"9/1/2008","AL","Alabama","South Region",132.6048588,32.35,-86.28,-0.0250221886451972
"10/1/2008","AL","Alabama","South Region",131.0369808,32.35,-86.28,-0.0310015509745437
"11/1/2008","AL","Alabama","South Region",129.1597144,32.35,-86.28,-0.0389436805137667
"12/1/2008","AL","Alabama","South Region",127.6162273,32.35,-86.28,-0.0433464802867307
"1/1/2009","AL","Alabama","South Region",126.888212,32.35,-86.28,-0.0441299135472291
"2/1/2009","AL","Alabama","South Region",126.610711,32.35,-86.28,-0.0458975982706749
"3/1/2009","AL","Alabama","South Region",126.5116052,32.35,-86.28,-0.0498509676618254
"4/1/2009","AL","Alabama","South Region",126.7927025,32.35,-86.28,-0.052286961535041
"5/1/2009","AL","Alabama","South Region",127.1160631,32.35,-86.28,-0.0525783147967767
"6/1/2009","AL","Alabama","South Region",126.974189,32.35,-86.28,-0.0539703790590002
"7/1/2009","AL","Alabama","South Region",126.6787279,32.35,-86.28,-0.0558863400767148
"8/1/2009","AL","Alabama","South Region",126.423746,32.35,-86.28,-0.054532660554462
"9/1/2009","AL","Alabama","South Region",126.3460102,32.35,-86.28,-0.0471992403343217
"10/1/2009","AL","Alabama","South Region",126.4943265,32.35,-86.28,-0.0346669640300504
"11/1/2009","AL","Alabama","South Region",126.1574846,32.35,-86.28,-0.0232443205216627
"12/1/2009","AL","Alabama","South Region",125.1915062,32.35,-86.28,-0.019000100154191
"1/1/2010","AL","Alabama","South Region",124.0107663,32.35,-86.28,-0.0226770135274662
"2/1/2010","AL","Alabama","South Region",122.8472986,32.35,-86.28,-0.0297242813840607
"3/1/2010","AL","Alabama","South Region",122.1043962,32.35,-86.28,-0.0348364009217393
"4/1/2010","AL","Alabama","South Region",122.1092707,32.35,-86.28,-0.0369377078306222
"5/1/2010","AL","Alabama","South Region",122.3160122,32.35,-86.28,-0.0377611671014692
"6/1/2010","AL","Alabama","South Region",121.9548808,32.35,-86.28,-0.0395301457684443
"7/1/2010","AL","Alabama","South Region",121.1700951,32.35,-86.28,-0.0434850656563942
"8/1/2010","AL","Alabama","South Region",120.3829624,32.35,-86.28,-0.0477820329734574
"9/1/2010","AL","Alabama","South Region",119.5392894,32.35,-86.28,-0.0538736505349497
"10/1/2010","AL","Alabama","South Region",118.5634986,32.35,-86.28,-0.0626971036523127
